44083	kddi corporation
44082	kddi corporation
44089	kddi corporation
44088	kddi corporation
312080	south georgia regional information technology authority
28010	mtn/areeba
23419	pmn/teleware
40478	idea cellular ltd.
71021	empresa nicaraguense de telecomunicaciones sa (enitel)
40479	cellone a&n;
310640	numerex
311600	limitless mobile, llc
40508	reliance
242017	ventelo as
310770	iowa wireless services llc
40505	fascel limited
40506	reliance
40507	reliance
51524	abs-cbn convergence with globe telecom
40501	reliance
40503	reliance
28304	karabakh telecom
28305	vivacell
405807	aircel
405806	aircel
405801	aircel
28301	armentel/beeline
405803	aircel
405802	aircel
312550	great plains communications, inc.
405809	aircel
405808	aircel
302300	ecotel inc.
356110	cable & wireless
310350	mohave cellular lp
310480	choice phone llc
74601	telesur
74602	telecommunicatiebedrijf suriname (telesur)
74603	digicel
74604	uniqa
74605	telecommunications company suriname (telesur)
338050	digicel/mossel
312430	silver star communications
312600	sagebrush cellular, inc.
405028	tata docomo
24604	lr vidaus reikalų ministerija (ministry of the interior)
90131	orange s.a.
311770	altiostar networks, inc.
24438	nokia solutions and networks oy
24439	nokia solutions and networks oy
310960	uintah basin electronics telecommunications inc.
24432	voxbone sa
24433	virve tuotteet ja palvelut oy
24430	mundio mobile oy
24431	ukko mobile oy
24436	teliasonera finland oyj / suomen yhteisverkko oy
24437	tismi bv
24434	bittium wireless oy
352050	digicel
22101	telecom of kosovo j.s.c.
22102	ipko
90137	transatel
22106	dardaphone.net llc
61501	togo telecom/togocell
90130	unassigned
61503	telecel/moov
61502	telecel/moov
374120	bmobile/tstt
23459	limitless mobile ltd
72434	ctbc celular sa (ctbc)
72437	unicel do brasil telecomunicacoes ltda
72436	options telecomunicações
72431	oi (tnl pcs / oi)
72430	oi (tnl pcs / oi)
330110	puerto rico telephone company inc. (prtc)
72432	ctbc celular sa (ctbc)
23451	jersey telecom
23450	jersey telecom
23453	limitless mobile ltd
90133	smart communications
72439	nextel (telet)
72438	claro/albra/america movil
23457	sky uk limited
26880	telecomunicações móveis nacionais
310260	t-mobile
55280	palau mobile corp. (pmc) (palau
312850	onvoy spectrum, llc
405042	tata docomo
312720	southern communications services
43240	ertebatat mobinnet
22210	vodafone
51099	esia (pt bakrie telecom) (cdma)
60804	csu-sa
74807	movistar
74803	ancel/antel
74800	administración nacional de telecomunicaciones
74801	ancel/antel
61218	yoomee
312890	circle gx
302610	bell mobility
43404	bee line/unitel
43405	ucell/coscom
43406	rubicon wireless communication
43407	mts/uzdunrobita
43401	buztel
43402	uzmacom
43403	uzbektelekom
43408	uzbektelekom
311160	lightsquared l.p.
64710	sfr
52018	total access (dtac)
21912	tele focus d.o.o.
21910	vipnet d.o.o.
52015	act mobile
63720	somnet
310160	t-mobile
41800	asia cell telecommunications company
41805	asia cell
41808	sanatel
65401	huri - snpt
65402	telecom malagasy (telma)
43212	dadeh dostar asr novin p.j.s. co & information technology company of iran
310230	t-mobile
312940	webformix
344920	c & w
302780	sask tel mobility
53702	greencom png ltd
53703	digicel
64282	spacetel / econet / leo
302770	tnw wireless inc.
23212	3/orange/one connect
310015	southern communications
310017	north sight communications inc.
310016	leap wireless international inc.
310011	northstar
36320	digicel
310013	verizon wireless
310012	verizon wireless
26016	mobyland
26017	aero2 sp.
26014	sferia
26015	tele2
26012	cyfrowy polsat s.a.
26013	sferia
26010	sferia
26011	nordisk polska
26018	amd telecom.
26019	teleena holding bv
40005	special state protection service of the republic of azerbaijan
63104	movicel
63102	unitel
302650	thunder bay telephone
302651	bell mobility
302652	bc tel mobility
302653	telus mobility
302654	sask tel mobility
302655	mts mobility
302656	tbay mobility
302657	quebectel mobility
22861	compatel ltd.
22860	sunrise communications ag
311320	commnet wireless
41240	areeba/mtn
310830	caprock cellular ltd.
20403	voiceworks mobile bv
20402	tele2
20401	radioaccess network services
29310	slovenske zeleznice d.o.o.
20406	mundio/vectone mobile
20405	elephant talk communications premium rate services netherlands bv
20404	vodafone libertel
20409	lycamobile ltd
20408	kpn telecom b.v.
312400	mid-rivers telephone cooperative
44078	okinawa cellular telephone
44079	kddi corporation
310940	poka lambro telco ltd.
44070	kddi corporation
44071	kddi corporation
44072	kddi corporation
44073	kddi corporation
44074	kddi corporation
44075	kddi corporation
44076	kddi corporation
44077	kddi corporation
311560	otz communications, inc.
44096	softbank mobile corp
44097	softbank mobile corp
44094	softbank mobile corp
44095	softbank mobile corp
44092	softbank mobile corp
44093	softbank mobile corp
44090	softbank mobile corp
44091	tokyo organising committee of the olympic and paralympic games
24225	forsvarets kompetansesenter kkis
24224	mobile norway as
24223	lycamobile ltd
24222	network norway as
24221	jernbaneverket (gsm-r)
24220	jernbaneverket (gsm-r)
310910	verizon wireless
29001	tele greenland
29002	inu:it a/s
312090	allied wireless communications corporation
71030	movistar
27431	iceland telecom
310760	panhandle telephone cooperative inc.
27422	landhelgisgæslan (icelandic coast guard)
28413	max telecom ltd
40570	idea
405913	etisalat db(cheers)
365010	digicell / wireless vent. ltd
31034	nevada wireless llc
405834	videocon datacom
20896	axione
312540	broadband in hand llc
302860	telus mobility
352110	cable & wireless
28208	jsc silknet
310490	triton pcs
55101	marshall islands national telecommunications authority (minta)
302880	shared telus, bell, and sasktel
338020	cable & wireless
40405	fascel
40404	idea cellular ltd.
40407	idea cellular ltd.
35099	cellone ltd
40401	aircel digilink india
23199	zeleznice slovenskej republiky (zsr)
40403	airtel
40402	airtel
40409	reliance telecom private
24407	nokia solutions and networks oy
24406	elisa oyj
24405	elisa/saunalahti
24404	dna/finnet
24403	dna/finnet
311700	midwest network solutions hub llc
310040	matanuska tel. assn. inc.
24409	nokia oyj
24408	nokia solutions and networks oy
28209	gmobile ltd
28203	iberiatel ltd.
28205	silknet
28204	mobitel/beeline
28207	globalcell ltd
28206	jsc compatel
28201	geocell ltd.
338110	cable & wireless
28202	magti gsm ltd.
